cep_ini,cep_fim,cidade,uf,prazo,peso5,peso10,peso20,peso40,peso60,peso100,excedente_kg,gris_min,gris_pct,tas,pedagio_fixo,pedagio_fracao_kg
89080001,89089999,INDAIAL,SC,5,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
89558000,89559999,IOMERE,SC,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89669000,89669999,IPIRA,SC,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89899000,89899999,IPORA DO OESTE,SC,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89832000,89833999,IPUACU,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89790000,89799999,IPUMIRIM,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89891000,89892999,IRACEMINHA,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89680000,89682999,IRANI,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89856000,89858999,IRATI,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89440000,89459999,IRINEOPOLIS,SC,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89760000,89764999,ITA,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89340000,89359999,ITAIOPOLIS,SC,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
88300001,88319999,ITAJAI,SC,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
88220000,88229999,ITAPEMA,SC,6,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89896000,89896999,ITAPIRANGA,SC,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89360000,89369999,ITAPOA,SC,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
88400000,88406999,ITUPORANGA,SC,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89677000,89679999,JABORA,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88950000,88954999,JACINTO MACHADO,SC,8,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88715000,88716999,JAGUARUNA,SC,6,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89250001,89269999,JARAGUA DO SUL,SC,5,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
89848000,89849999,JARDINOPOLIS,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89600000,89608999,JOACABA,SC,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89200001,89239999,JOINVILLE,SC,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
89145000,89147999,JOSE BOITEUX,SC,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89839000,89839999,JUPIA,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89660000,89662999,LACERDOPOLIS,SC,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
88500001,88534999,LAGES,SC,4,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
88790000,88797999,LAGUNA,SC,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89828000,89829999,LAJEADO GRANDE,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89170000,89171999,LAURENTINO,SC,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
88880000,88889999,LAURO MULLER,SC,8,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89515000,89517999,LEBON REGIS,SC,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
88445000,88449999,LEOBERTO LEAL,SC,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89735000,89739999,LINDOIA DO SUL,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89182000,89183999,LONTRAS,SC,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89128000,89133999,LUIZ ALVES,SC,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89609000,89609999,LUZERNA,SC,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89518000,89519999,MACIEIRA,SC,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89300001,89329999,MAFRA,SC,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
88260000,88269999,MAJOR GERCINO,SC,8,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89480000,89489999,MAJOR VIEIRA,SC,9,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
88915000,88919999,MARACAJA,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89874000,89874999,MARAVILHA,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89860000,89861999,MAREMA,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89108000,89109999,MASSARANDUBA,SC,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
89420000,89429999,MATOS COSTA,SC,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
88920000,88924999,MELEIRO,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89194000,89195999,MIRIM DOCE,SC,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89872000,89872999,MODELO,SC,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89893000,89894999,MONDAI,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89618000,89619999,MONTE CARLO,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89380000,89399999,MONTE CASTELO,SC,9,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
88837000,88839999,MORRO DA FUMACA,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88925000,88929999,MORRO GRANDE,SC,10,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88370001,88379999,NAVEGANTES,SC,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
89865000,89867999,NOVA ERECHIM,SC,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89818000,89818999,NOVA ITABERABA,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88270000,88294999,NOVA TRENTO,SC,6,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
88865000,88869999,NOVA VENEZA,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89998000,89999999,NOVO HORIZONTE,SC,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
88870000,88879999,ORLEANS,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88540000,88542999,OTACILIO COSTA,SC,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89663000,89664999,OURO,SC,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89834000,89834999,OURO VERDE,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89765000,89769999,PAIAL,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88543000,88544999,PAINEL,SC,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
88130001,88139999,PALHOCA,SC,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89985000,89989999,PALMA SOLA,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88545000,88547999,PALMEIRA,SC,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89887000,89887999,PALMITOS,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89370000,89379999,PAPANDUVA,SC,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
89906000,89907999,PARAISO,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88980000,88989999,PASSO DE TORRES,SC,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89687000,89689999,PASSOS MAIA,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88490000,88494999,PAULO LOPES,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88720000,88729999,PEDRAS GRANDES,SC,10,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88385000,88389999,PENHA,SC,6,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89750000,89759999,PERITIBA,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88798000,88799999,PESCARIA BRAVA,SC,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88430000,88439999,PETROLANDIA,SC,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89870000,89870999,PINHALZINHO,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89570000,89579999,PINHEIRO PRETO,SC,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89667000,89668999,PIRATUBA,SC,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89882000,89882999,PLANALTO ALEGRE,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89107000,89107999,POMERODE,SC,5,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
88550000,88569999,PONTE ALTA,SC,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89535000,89539999,PONTE ALTA DO NORTE,SC,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89683000,89686999,PONTE SERRADA,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88210000,88214999,PORTO BELO,SC,6,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89400000,89419999,PORTO UNIAO,SC,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89172000,89175999,POUSO REDONDO,SC,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
88990000,88999999,PRAIA GRANDE,SC,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89745000,89749999,PRESIDENTE CASTELLO BRANCO,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89150000,89154999,PRESIDENTE GETULIO,SC,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89184000,89185999,PRESIDENTE NEREU,SC,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89935000,89939999,PRINCESA,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89850000,89853999,QUILOMBO,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88470000,88474999,RANCHO QUEIMADO,SC,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89550000,89557999,RIO DAS ANTAS,SC,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89198000,89198999,RIO DO CAMPO,SC,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89180000,89181999,RIO DO OESTE,SC,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89160001,89169999,RIO DO SUL,SC,4,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89121000,89123999,RIO DOS CEDROS,SC,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
88760000,88762999,RIO FORTUNA,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89295000,89299999,RIO NEGRINHO,SC,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
88658000,88679999,RIO RUFINO,SC,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89895000,89895999,RIQUEZA,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89136000,89137999,RODEIO,SC,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89908000,89908999,ROMELANDIA,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89196000,89197999,SALETE,SC,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89981000,89981999,SALTINHO,SC,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89595000,89599999,SALTO VELOSO,SC,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
88717000,88719999,SANGAO,SC,6,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89540000,89544999,SANTA CECILIA,SC,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89915000,89919999,SANTA HELENA,SC,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
88763000,88764999,SANTA ROSA DE LIMA,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88965000,88969999,SANTA ROSA DO SUL,SC,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89199000,89199999,SANTA TEREZINHA,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89983000,89984999,SANTA TEREZINHA DO PROGRESSO,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89854000,89854999,SANTIAGO DO SUL,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88140000,88149999,SANTO AMARO DA IMPERATRIZ,SC,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89280001,89293999,SAO BENTO DO SUL,SC,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
89982000,89982999,SAO BERNARDINO,SC,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
88485000,88489999,SAO BONIFACIO,SC,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89885000,89885999,SAO CARLOS,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89533000,89534999,SAO CRISTOVAO DO SUL,SC,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89835000,89836999,SAO DOMINGOS,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89240000,89244999,SAO FRANCISCO DO SUL,SC,7,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
89330000,89339999,SAO FRANCISCO DO SUL,SC,7,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
88240000,88259999,SAO JOAO BATISTA,SC,6,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
88395000,88399999,SAO JOAO DO ITAPERIU,SC,8,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89897000,89897999,SAO JOAO DO OESTE,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88970000,88979999,SAO JOAO DO SUL,SC,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88600000,88624999,SAO JOAQUIM,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88100001,88124999,SAO JOSE,SC,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89930000,89934999,SAO JOSE DO CEDRO,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88570000,88579999,SAO JOSE DO CERRITO,SC,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89990000,89997999,SAO LOURENCO DO OESTE,SC,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
88730000,88734999,SAO LUDGERO,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88765000,88769999,SAO MARTINHO,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89879000,89879999,SAO MIGUEL DA BOA VISTA,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89900000,89904999,SAO MIGUEL DO OESTE,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88125000,88129999,SAO PEDRO DE ALCANTARA,SC,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89868000,89869999,SAUDADES,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89275000,89277999,SCHROEDER,SC,5,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
89770000,89777999,SEARA,SC,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89871000,89871999,SERRA ALTA,SC,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88860000,88861999,SIDEROPOLIS,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88960000,88964999,SOMBRIO,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89855000,89855999,SUL BRASIL,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89190000,89193999,TAIO,SC,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89642000,89649999,TANGARA,SC,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89875000,89877999,TIGRINHOS,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88200000,88209999,TIJUCAS,SC,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
88940000,88949999,TIMBE DO SUL,SC,10,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89090000,89099999,TIMBO,SC,5,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
89120000,89120999,TIMBO,SC,5,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
89545000,89549999,TIMBO GRANDE,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89490000,89499999,TRES BARRAS,SC,7,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
88862000,88864999,TREVISO,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88710000,88714999,TREZE DE MAIO,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89650000,89651999,TREZE TILIAS,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89176000,89177999,TROMBUDO CENTRAL,SC,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
88700001,88709999,TUBARAO,SC,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89898000,89898999,TUNAPOLIS,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88930000,88934999,TURVO,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89845000,89847999,UNIAO DO OESTE,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88650000,88657999,URUBICI,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88625000,88639999,URUPEMA,SC,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
88840000,88844999,URUSSANGA,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89690000,89693999,VARGEAO,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89638000,89639999,VARGEM,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89675000,89676999,VARGEM BONITA,SC,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
88443000,88444999,VIDAL RAMOS,SC,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89560001,89569999,VIDEIRA,SC,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89148000,89149999,VITOR MEIRELES,SC,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89157000,89159999,WITMARSUM,SC,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
89820000,89823999,XANXERE,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89780000,89789999,XAVANTINA,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89825000,89827999,XAXIM,SC,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
89633000,89633999,ZORTEA,SC,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
17800000,17809999,ADAMANTINA,SP,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
15230000,15239999,ADOLFO,SP,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
13860001,13869999,AGUAI,SP,6,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,0,8.89,100
13890000,13899999,AGUAS DA PRATA,SP,6,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,0,8.89,100
13940000,13949999,AGUAS DE LINDOIA,SP,3,37.91,47.4,58.89,73.32,91.67,108.4,1.33,1.74,0.001,0,8.89,100
18770000,18774999,AGUAS DE SANTA BARBARA,SP,5,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,0,8.89,100
13525001,13529999,AGUAS DE SAO PEDRO,SP,3,37.91,47.4,58.89,73.32,91.67,108.4,1.33,1.74,0.001,0,8.89,100
17120001,17149999,AGUDOS,SP,4,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,0,8.89,100
18220000,18224999,ALAMBARI,SP,5,34.38,42.97,54.46,67.41,83,99.52,1.22,1.74,0.001,0,8.89,100
19180000,19189999,ALFREDO MARCONDES,SP,9,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
15430000,15439999,ALTAIR,SP,8,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
14350000,14389999,ALTINOPOLIS,SP,4,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,0,8.89,100
16310000,16339999,ALTO ALEGRE,SP,8,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
18125000,18129999,ALUMINIO,SP,5,34.38,42.97,54.46,67.41,83,99.52,1.22,1.74,0.001,0,8.89,100
15540000,15549999,ALVARES FLORENCE,SP,8,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
19160000,19179999,ALVARES MACHADO,SP,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
17410001,17419999,ALVARO DE CARVALHO,SP,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
17430001,17439999,ALVINLANDIA,SP,4,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,0,8.89,100
13465001,13479999,AMERICANA,SP,3,37.91,47.4,58.89,73.32,91.67,108.4,1.33,1.74,0.001,0,8.89,100
14820001,14824999,AMERICO BRASILIENSE,SP,4,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,0,8.89,100
15550000,15559999,AMERICO DE CAMPOS,SP,8,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
13900001,13909999,AMPARO,SP,3,37.91,47.4,58.89,73.32,91.67,108.4,1.33,1.74,0.001,0,8.89,100
13550000,13559999,ANALANDIA,SP,5,37.91,47.4,58.89,73.32,91.67,108.4,1.33,1.74,0.001,0,8.89,100
16900001,16919999,ANDRADINA,SP,5,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
18240000,18244999,ANGATUBA,SP,5,37.91,47.4,58.89,73.32,91.67,108.4,1.33,1.74,0.001,0,8.89,100
18620001,18639999,ANHEMBI,SP,8,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,0,8.89,100
19580000,19589999,ANHUMAS,SP,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
12570001,12579999,APARECIDA,SP,4,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,0,8.89,100
